match_id,date,city,season,host_team,visiting_team,toss_winner,toss_decision,venue,result,dl_applied,winner,player_of_match
321,2012-05-25,Chennai,2012,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,field,"MA Chidambaram Stadium, Chepauk",1,0,Chennai Super Kings,M Vijay
322,2012-05-27,Chennai,2012,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",1,0,Kolkata Knight Riders,MS Bisla
323,2013-04-03,Kolkata,2013,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Eden Gardens,1,0,Kolkata Knight Riders,SP Narine
324,2013-04-04,Bangalore,2013,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,M Chinnaswamy Stadium,1,0,Royal Challengers Bangalore,CH Gayle
325,2013-04-05,Hyderabad,2013,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,"Rajiv Gandhi International Stadium, Uppal",1,0,Sunrisers Hyderabad,A Mishra
326,2013-04-06,Delhi,2013,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,bat,Feroz Shah Kotla,1,0,Rajasthan Royals,R Dravid
327,2013-04-06,Chennai,2013,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,"MA Chidambaram Stadium, Chepauk",1,0,Mumbai Indians,KA Pollard
328,2013-04-07,Hyderabad,2013,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,"Rajiv Gandhi International Stadium, Uppal",2,0,Sunrisers Hyderabad,GH Vihari
329,2013-04-07,Pune,2013,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,Subrata Roy Sahara Stadium,1,0,Kings XI Punjab,M Vohra
330,2013-04-08,Jaipur,2013,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sawai Mansingh Stadium,1,0,Rajasthan Royals,SK Trivedi
331,2013-04-09,Bangalore,2013,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,M Chinnaswamy Stadium,1,0,Royal Challengers Bangalore,V Kohli
332,2013-04-09,Mumbai,2013,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Wankhede Stadium,1,0,Mumbai Indians,KD Karthik
333,2013-04-10,Chandigarh,2013,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,"Punjab Cricket Association Stadium, Mohali",1,0,Chennai Super Kings,MEK Hussey
334,2013-04-11,Bangalore,2013,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,1,0,Royal Challengers Bangalore,CH Gayle
335,2013-04-11,Pune,2013,Pune Warriors,Rajasthan Royals,Rajasthan Royals,bat,Subrata Roy Sahara Stadium,1,0,Pune Warriors,AJ Finch
336,2013-04-12,Delhi,2013,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Feroz Shah Kotla,1,0,Sunrisers Hyderabad,A Mishra
337,2013-04-13,Mumbai,2013,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,Wankhede Stadium,1,0,Mumbai Indians,RG Sharma
338,2013-04-13,Chennai,2013,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk",1,0,Chennai Super Kings,RA Jadeja
339,2013-04-14,Jaipur,2013,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,Sawai Mansingh Stadium,1,0,Rajasthan Royals,JP Faulkner
340,2013-04-14,Kolkata,2013,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Eden Gardens,1,0,Kolkata Knight Riders,G Gambhir
341,2013-04-15,Chennai,2013,Chennai Super Kings,Pune Warriors,Pune Warriors,bat,"MA Chidambaram Stadium, Chepauk",1,0,Pune Warriors,SPD Smith
342,2013-04-16,Chandigarh,2013,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,"Punjab Cricket Association Stadium, Mohali",1,0,Kings XI Punjab,MS Gony
343,2013-04-16,Bangalore,2013,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,2,0,Royal Challengers Bangalore,V Kohli
344,2013-04-17,Pune,2013,Pune Warriors,Sunrisers Hyderabad,Pune Warriors,field,Subrata Roy Sahara Stadium,1,0,Sunrisers Hyderabad,A Mishra
345,2013-04-17,Jaipur,2013,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Sawai Mansingh Stadium,1,0,Rajasthan Royals,AM Rahane
346,2013-04-18,Delhi,2013,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Feroz Shah Kotla,1,0,Chennai Super Kings,MEK Hussey
347,2013-04-19,Hyderabad,2013,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,Sunrisers Hyderabad,GH Vihari
348,2013-04-20,Bangalore,2013,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,1,0,Royal Challengers Bangalore,R Vinay Kumar
349,2013-04-20,Kolkata,2013,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Eden Gardens,1,0,Chennai Super Kings,RA Jadeja
350,2013-04-21,Delhi,2013,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Feroz Shah Kotla,1,0,Delhi Daredevils,V Sehwag
351,2013-04-21,Chandigarh,2013,Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,"Punjab Cricket Association Stadium, Mohali",1,0,Kings XI Punjab,DA Miller
352,2013-04-22,Chennai,2013,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,"MA Chidambaram Stadium, Chepauk",1,0,Chennai Super Kings,MEK Hussey
353,2013-04-23,Delhi,2013,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Feroz Shah Kotla,1,0,Kings XI Punjab,Harmeet Singh
354,2013-04-23,Bangalore,2013,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,M Chinnaswamy Stadium,1,0,Royal Challengers Bangalore,CH Gayle
355,2013-04-24,Kolkata,2013,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Eden Gardens,1,0,Mumbai Indians,DR Smith
356,2013-04-25,Chennai,2013,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,"MA Chidambaram Stadium, Chepauk",1,0,Chennai Super Kings,MS Dhoni
357,2013-04-26,Kolkata,2013,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Eden Gardens,1,0,Kolkata Knight Riders,JH Kallis
358,2013-04-27,Jaipur,2013,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sawai Mansingh Stadium,1,0,Rajasthan Royals,JP Faulkner
359,2013-04-27,Mumbai,2013,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Wankhede Stadium,1,0,Mumbai Indians,DR Smith
360,2013-04-28,Raipur,2013,Delhi Daredevils,Pune Warriors,Pune Warriors,field,Shaheed Veer Narayan Singh International Stadium,1,0,Delhi Daredevils,DA Warner
361,2013-04-28,Chennai,2013,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"MA Chidambaram Stadium, Chepauk",1,0,Chennai Super Kings,MEK Hussey
362,2013-04-29,Mumbai,2013,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Wankhede Stadium,1,0,Mumbai Indians,RG Sharma
363,2013-04-29,Jaipur,2013,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Sawai Mansingh Stadium,1,0,Rajasthan Royals,SV Samson
364,2013-04-30,Pune,2013,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,Subrata Roy Sahara Stadium,1,0,Chennai Super Kings,MS Dhoni
365,2013-05-01,Raipur,2013,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,bat,Shaheed Veer Narayan Singh International Stadium,1,0,Delhi Daredevils,DA Warner
366,2013-05-01,Hyderabad,2013,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,Sunrisers Hyderabad,I Sharma
367,2013-05-02,Chennai,2013,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",1,0,Chennai Super Kings,SK Raina
368,2013-05-02,Pune,2013,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Subrata Roy Sahara Stadium,1,0,Royal Challengers Bangalore,AB de Villiers
369,2013-05-03,Kolkata,2013,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Eden Gardens,1,0,Kolkata Knight Riders,YK Pathan
370,2013-05-04,Hyderabad,2013,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,Sunrisers Hyderabad,DJG Sammy
371,2013-05-05,Mumbai,2013,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Wankhede Stadium,1,0,Mumbai Indians,MG Johnson
372,2013-05-05,Jaipur,2013,Rajasthan Royals,Pune Warriors,Pune Warriors,bat,Sawai Mansingh Stadium,1,0,Rajasthan Royals,AM Rahane
373,2013-05-06,Chandigarh,2013,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,"Punjab Cricket Association Stadium, Mohali",1,0,Kings XI Punjab,DA Miller
374,2013-05-07,Jaipur,2013,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,bat,Sawai Mansingh Stadium,1,0,Rajasthan Royals,AM Rahane
375,2013-05-07,Mumbai,2013,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Wankhede Stadium,1,0,Mumbai Indians,SR Tendulkar
376,2013-05-08,Hyderabad,2013,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal",1,0,Chennai Super Kings,SK Raina
377,2013-05-09,Chandigarh,2013,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,"Punjab Cricket Association Stadium, Mohali",1,0,Rajasthan Royals,KK Cooper
378,2013-05-09,Pune,2013,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,Subrata Roy Sahara Stadium,1,0,Kolkata Knight Riders,G Gambhir
379,2013-05-10,Delhi,2013,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,Feroz Shah Kotla,1,0,Royal Challengers Bangalore,JD Unadkat
380,2013-05-11,Pune,2013,Pune Warriors,Mumbai Indians,Pune Warriors,bat,Subrata Roy Sahara Stadium,1,0,Mumbai Indians,MG Johnson
381,2013-05-11,Chandigarh,2013,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,"Punjab Cricket Association Stadium, Mohali",1,0,Sunrisers Hyderabad,PA Patel
382,2013-05-12,Jaipur,2013,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Sawai Mansingh Stadium,1,0,Rajasthan Royals,SR Watson
383,2013-05-12,Ranchi,2013,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,JSCA International Stadium Complex,1,0,Kolkata Knight Riders,JH Kallis
384,2013-05-13,Mumbai,2013,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Wankhede Stadium,1,0,Mumbai Indians,KA Pollard
385,2013-05-14,Bangalore,2013,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,M Chinnaswamy Stadium,1,0,Kings XI Punjab,AC Gilchrist
386,2013-05-14,Chennai,2013,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",1,0,Chennai Super Kings,MS Dhoni
387,2013-05-15,Mumbai,2013,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Wankhede Stadium,1,0,Mumbai Indians,AP Tare
388,2013-05-15,Ranchi,2013,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,field,JSCA International Stadium Complex,1,0,Pune Warriors,MK Pandey
389,2013-05-16,Dharamsala,2013,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Himachal Pradesh Cricket Association Stadium,1,0,Kings XI Punjab,DA Miller
390,2013-05-17,Hyderabad,2013,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,Sunrisers Hyderabad,A Mishra
391,2013-05-18,Bangalore,2013,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,M Chinnaswamy Stadium,1,0,Royal Challengers Bangalore,V Kohli
392,2013-05-18,Dharamsala,2013,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Himachal Pradesh Cricket Association Stadium,1,0,Kings XI Punjab,Azhar Mahmood
393,2013-05-19,Pune,2013,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,Subrata Roy Sahara Stadium,1,0,Pune Warriors,LJ Wright
394,2013-05-19,Hyderabad,2013,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,Sunrisers Hyderabad,PA Patel
395,2013-05-21,Delhi,2013,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Feroz Shah Kotla,1,0,Chennai Super Kings,MEK Hussey
396,2013-05-22,Delhi,2013,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Feroz Shah Kotla,1,0,Rajasthan Royals,BJ Hodge
397,2013-05-24,Kolkata,2013,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Eden Gardens,1,0,Mumbai Indians,Harbhajan Singh
398,2013-05-26,Kolkata,2013,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Eden Gardens,1,0,Mumbai Indians,KA Pollard
399,2014-04-16,Abu Dhabi,2014,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Sheikh Zayed Stadium,1,0,Kolkata Knight Riders,JH Kallis
400,2014-04-17,,2014,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sharjah Cricket Stadium,1,0,Royal Challengers Bangalore,YS Chahal
401,2014-04-18,Abu Dhabi,2014,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Sheikh Zayed Stadium,1,0,Kings XI Punjab,GJ Maxwell
402,2014-04-18,Abu Dhabi,2014,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sheikh Zayed Stadium,1,0,Rajasthan Royals,AM Rahane
403,2014-04-19,,2014,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Dubai International Cricket Stadium,1,0,Delhi Daredevils,JP Duminy
404,2014-04-19,,2014,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Dubai International Cricket Stadium,1,0,Royal Challengers Bangalore,PA Patel
405,2014-04-20,,2014,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Sharjah Cricket Stadium,1,0,Kings XI Punjab,GJ Maxwell
406,2014-04-21,Abu Dhabi,2014,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Sheikh Zayed Stadium,1,0,Chennai Super Kings,SK Raina
407,2014-04-22,,2014,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sharjah Cricket Stadium,1,0,Kings XI Punjab,GJ Maxwell
408,2014-04-23,,2014,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Dubai International Cricket Stadium,1,0,Chennai Super Kings,RA Jadeja
409,2014-04-24,,2014,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Sharjah Cricket Stadium,1,0,Kolkata Knight Riders,CA Lynn
410,2014-04-25,,2014,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Dubai International Cricket Stadium,1,0,Chennai Super Kings,MM Sharma
411,2014-04-25,,2014,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Dubai International Cricket Stadium,1,0,Sunrisers Hyderabad,AJ Finch
412,2014-04-26,Abu Dhabi,2014,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Sheikh Zayed Stadium,1,0,Kings XI Punjab,Sandeep Sharma
413,2014-04-26,Abu Dhabi,2014,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Sheikh Zayed Stadium,1,0,Rajasthan Royals,PV Tambe
414,2014-04-27,,2014,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Sharjah Cricket Stadium,1,0,Delhi Daredevils,M Vijay
415,2014-04-27,,2014,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sharjah Cricket Stadium,1,0,Chennai Super Kings,DR Smith
416,2014-04-28,,2014,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Dubai International Cricket Stadium,1,0,Kings XI Punjab,Sandeep Sharma
417,2014-04-29,Abu Dhabi,2014,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Sheikh Zayed Stadium,2,0,Rajasthan Royals,JP Faulkner
418,2014-04-30,,2014,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Dubai International Cricket Stadium,1,0,Sunrisers Hyderabad,B Kumar
419,2014-05-02,Ranchi,2014,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,JSCA International Stadium Complex,1,0,Chennai Super Kings,RA Jadeja
420,2014-05-03,Mumbai,2014,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,Wankhede Stadium,1,0,Mumbai Indians,CJ Anderson
421,2014-05-03,Delhi,2014,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Feroz Shah Kotla,1,0,Rajasthan Royals,KK Nair
422,2014-05-04,Bangalore,2014,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,1,0,Royal Challengers Bangalore,AB de Villiers
423,2014-05-05,Delhi,2014,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Feroz Shah Kotla,1,0,Chennai Super Kings,DR Smith
424,2014-05-05,Ahmedabad,2014,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,"Sardar Patel Stadium, Motera",1,0,Rajasthan Royals,PV Tambe
425,2014-05-06,Mumbai,2014,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Wankhede Stadium,1,0,Mumbai Indians,RG Sharma
426,2014-05-07,Delhi,2014,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Feroz Shah Kotla,1,0,Kolkata Knight Riders,G Gambhir
427,2014-05-07,Cuttack,2014,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Barabati Stadium,1,0,Kings XI Punjab,GJ Maxwell
428,2014-05-08,Ahmedabad,2014,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,"Sardar Patel Stadium, Motera",1,0,Sunrisers Hyderabad,B Kumar
429,2014-05-09,Bangalore,2014,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,1,0,Kings XI Punjab,Sandeep Sharma
430,2014-05-10,Mumbai,2014,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Wankhede Stadium,1,0,Chennai Super Kings,DR Smith
431,2014-05-10,Delhi,2014,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Feroz Shah Kotla,1,1,Sunrisers Hyderabad,DW Steyn
432,2014-05-11,Bangalore,2014,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,M Chinnaswamy Stadium,1,0,Rajasthan Royals,JP Faulkner
433,2014-05-11,Cuttack,2014,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Barabati Stadium,1,0,Kolkata Knight Riders,G Gambhir
434,2014-05-12,Hyderabad,2014,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,Mumbai Indians,AT Rayudu
435,2014-05-13,Ranchi,2014,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,JSCA International Stadium Complex,1,0,Chennai Super Kings,RA Jadeja
436,2014-05-13,Bangalore,2014,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,M Chinnaswamy Stadium,1,0,Royal Challengers Bangalore,Yuvraj Singh
437,2014-05-14,Cuttack,2014,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Barabati Stadium,1,0,Kolkata Knight Riders,RV Uthappa
438,2014-05-14,Hyderabad,2014,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,"Rajiv Gandhi International Stadium, Uppal",1,0,Kings XI Punjab,WP Saha
439,2014-05-15,Ahmedabad,2014,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,"Sardar Patel Stadium, Motera",1,0,Rajasthan Royals,AM Rahane
440,2014-05-18,Hyderabad,2014,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,Kolkata Knight Riders,UT Yadav
441,2014-05-18,Ranchi,2014,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,JSCA International Stadium Complex,1,0,Royal Challengers Bangalore,AB de Villiers
442,2014-05-19,Delhi,2014,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Feroz Shah Kotla,1,0,Kings XI Punjab,AR Patel
443,2014-05-19,Ahmedabad,2014,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,"Sardar Patel Stadium, Motera",1,0,Mumbai Indians,MEK Hussey
444,2014-05-20,Hyderabad,2014,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,"Rajiv Gandhi International Stadium, Uppal",1,0,Sunrisers Hyderabad,DA Warner
445,2014-05-20,Kolkata,2014,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Eden Gardens,1,0,Kolkata Knight Riders,RV Uthappa
446,2014-05-21,Chandigarh,2014,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,"Punjab Cricket Association Stadium, Mohali",1,0,Mumbai Indians,LMP Simmons
447,2014-05-22,Ranchi,2014,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,JSCA International Stadium Complex,1,0,Sunrisers Hyderabad,DA Warner
448,2014-05-22,Kolkata,2014,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Eden Gardens,1,0,Kolkata Knight Riders,RV Uthappa
449,2014-05-23,Mumbai,2014,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Wankhede Stadium,1,0,Mumbai Indians,MEK Hussey
450,2014-05-23,Chandigarh,2014,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,"Punjab Cricket Association Stadium, Mohali",1,0,Kings XI Punjab,SE Marsh
451,2014-05-24,Bangalore,2014,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,M Chinnaswamy Stadium,1,0,Chennai Super Kings,MS Dhoni
452,2014-05-24,Kolkata,2014,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Eden Gardens,1,0,Kolkata Knight Riders,YK Pathan
453,2014-05-25,Mumbai,2014,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Wankhede Stadium,1,0,Mumbai Indians,CJ Anderson
454,2014-05-25,Chandigarh,2014,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,"Punjab Cricket Association Stadium, Mohali",1,0,Kings XI Punjab,M Vohra
455,2014-05-27,Kolkata,2014,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,field,Eden Gardens,1,0,Kolkata Knight Riders,UT Yadav
456,2014-05-28,Mumbai,2014,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Brabourne Stadium,1,0,Chennai Super Kings,SK Raina
457,2014-05-30,Mumbai,2014,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Wankhede Stadium,1,0,Kings XI Punjab,V Sehwag
458,2014-06-01,Bangalore,2014,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,M Chinnaswamy Stadium,1,0,Kolkata Knight Riders,MK Pandey
459,2015-04-18,Pune,2015,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Maharashtra Cricket Association Stadium,1,0,Kolkata Knight Riders,AD Russell
460,2015-04-19,Ahmedabad,2015,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,"Sardar Patel Stadium, Motera",1,0,Rajasthan Royals,AM Rahane
461,2015-04-19,Bangalore,2015,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,1,0,Mumbai Indians,Harbhajan Singh
462,2015-04-20,Delhi,2015,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Feroz Shah Kotla,1,0,Kolkata Knight Riders,UT Yadav
463,2015-04-21,Ahmedabad,2015,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,"Sardar Patel Stadium, Motera",2,0,Kings XI Punjab,SE Marsh
464,2015-04-22,Visakhapatnam,2015,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,1,Sunrisers Hyderabad,DA Warner
465,2015-04-22,Bangalore,2015,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,1,0,Chennai Super Kings,SK Raina
466,2015-04-23,Delhi,2015,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Feroz Shah Kotla,1,0,Delhi Daredevils,SS Iyer
467,2015-04-24,Ahmedabad,2015,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,"Sardar Patel Stadium, Motera",1,0,Royal Challengers Bangalore,MA Starc
468,2015-04-08,Kolkata,2015,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Eden Gardens,1,0,Kolkata Knight Riders,M Morkel
469,2015-04-09,Chennai,2015,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,"MA Chidambaram Stadium, Chepauk",1,0,Chennai Super Kings,A Nehra
470,2015-04-10,Pune,2015,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Maharashtra Cricket Association Stadium,1,0,Rajasthan Royals,JP Faulkner
471,2015-04-11,Kolkata,2015,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Eden Gardens,1,0,Royal Challengers Bangalore,CH Gayle
472,2015-04-11,Chennai,2015,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",1,0,Chennai Super Kings,BB McCullum
473,2015-04-12,Delhi,2015,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Feroz Shah Kotla,1,0,Rajasthan Royals,DJ Hooda
474,2015-04-12,Mumbai,2015,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Wankhede Stadium,1,0,Kings XI Punjab,GJ Bailey
475,2015-04-13,Bangalore,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,M Chinnaswamy Stadium,1,0,Sunrisers Hyderabad,DA Warner
476,2015-04-14,Ahmedabad,2015,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,"Sardar Patel Stadium, Motera",1,0,Rajasthan Royals,SPD Smith
